episode,steps_so_far,ep_reward,ep_length,success,epsilon
126,601921,-10336,5000,0,0.01
127,606921,-6444,5000,0,0.01
128,611921,-6116,5000,0,0.01
129,616921,-6088,5000,0,0.01
130,621921,-5844,5000,0,0.01
131,626921,-8292,5000,0,0.01
132,627420,-936,499,1,0.01
133,629343,-2256,1923,1,0.01
134,631122,-2072,1779,1,0.01
135,636122,-5888,5000,0,0.01
136,641122,-6284,5000,0,0.01
137,646122,-6368,5000,0,0.01
138,651122,-5704,5000,0,0.01
139,656122,-6548,5000,0,0.01
140,661122,-5528,5000,0,0.01
141,666122,-5588,5000,0,0.01
142,670114,-5697,3992,1,0.01
143,671389,-1456,1275,1,0.01
144,674452,-3516,3063,1,0.01
145,677699,-3852,3247,1,0.01
146,678529,-951,830,1,0.01
147,683529,-5704,5000,0,0.01
148,688529,-5436,5000,0,0.01
149,693529,-5648,5000,0,0.01
150,695576,-2548,2047,1,0.01
151,698366,-3351,2790,1,0.01
152,698747,-674,381,1,0.01
153,699189,-531,442,1,0.01
154,699959,-867,770,1,0.01
155,700554,-680,595,1,0.01
156,705554,-6072,5000,0,0.01
157,708618,-4329,3064,1,0.01
158,713618,-7452,5000,0,0.01
159,718618,-6192,5000,0,0.01
160,723618,-7656,5000,0,0.01
161,724427,-2974,809,1,0.01
162,724588,-582,161,1,0.01
163,724834,-255,246,1,0.01
164,724954,-137,120,1,0.01
165,725175,-274,221,1,0.01
166,725589,-591,414,1,0.01
167,725960,-504,371,1,0.01
168,727974,-2303,2014,1,0.01
169,732974,-6088,5000,0,0.01
170,737957,-6300,4983,1,0.01
171,742957,-6120,5000,0,0.01
172,747957,-5768,5000,0,0.01
173,751000,-3440,3043,1,0.01
174,752863,-2004,1863,1,0.01
175,753253,-439,390,1,0.01
176,753637,-417,384,1,0.01
177,753749,-129,112,1,0.01
178,755919,-2411,2170,1,0.01
179,757196,-1442,1277,1,0.01
180,757418,-239,222,1,0.01
181,757850,-481,432,1,0.01
182,757890,-41,40,1,0.01
183,758015,-194,125,1,0.01
184,759691,-1981,1676,1,0.01
185,759895,-253,204,1,0.01
186,759944,-46,49,1,0.01
187,760242,-323,298,1,0.01
188,760379,-134,137,1,0.01
189,760508,-238,129,1,0.01
190,760872,-413,364,1,0.01
191,760950,-79,78,1,0.01
192,761217,-328,267,1,0.01
193,761300,-88,83,1,0.01
194,761350,-43,50,1,0.01
195,761448,-315,98,1,0.01
196,761487,-44,39,1,0.01
197,761529,-43,42,1,0.01
198,761566,-34,37,1,0.01
199,761610,-45,44,1,0.01
200,761680,-63,70,1,0.01
201,761738,-51,58,1,0.01
202,761783,-34,45,1,0.01
203,761841,-67,58,1,0.01
204,761954,-158,113,1,0.01
205,761991,-34,37,1,0.01
206,762041,-75,50,1,0.01
207,762151,-175,110,1,0.01
208,762336,-326,185,1,0.01
209,762520,-209,184,1,0.01
210,762754,-627,234,1,0.01
211,762852,-203,98,1,0.01
212,763072,-229,220,1,0.01
213,763119,-44,47,1,0.01
214,763230,-116,111,1,0.01
215,763280,-67,50,1,0.01
216,763352,-105,72,1,0.01
217,763426,-123,74,1,0.01
218,763491,-54,65,1,0.01
219,763535,-45,44,1,0.01
220,763575,-41,40,1,0.01
221,763615,-33,40,1,0.01
222,763749,-447,134,1,0.01
223,763909,-585,160,1,0.01
224,763944,-24,35,1,0.01
225,764000,-105,56,1,0.01
226,764060,-93,60,1,0.01
227,764097,-26,37,1,0.01
228,764139,-43,42,1,0.01
229,764182,-32,43,1,0.01
230,764252,-167,70,1,0.01
231,764291,-28,39,1,0.01
232,764328,-26,37,1,0.01
233,764364,-29,36,1,0.01
234,764406,-59,42,1,0.01
235,764445,-36,39,1,0.01
236,764482,-34,37,1,0.01
237,764517,-24,35,1,0.01
238,764560,-48,43,1,0.01
239,764597,-26,37,1,0.01
240,764642,-42,45,1,0.01
241,764682,-41,40,1,0.01
242,764722,-33,40,1,0.01
243,764765,-40,43,1,0.01
244,764817,-93,52,1,0.01
245,764862,-34,45,1,0.01
246,764907,-34,45,1,0.01
247,764951,-37,44,1,0.01
248,764989,-39,38,1,0.01
249,765026,-26,37,1,0.01
250,765076,-83,50,1,0.01
251,765112,-29,36,1,0.01
252,765147,-24,35,1,0.01
253,765190,-40,43,1,0.01
254,765229,-36,39,1,0.01
255,765266,-26,37,1,0.01
256,765306,-49,40,1,0.01
257,765342,-29,36,1,0.01
258,765383,-46,41,1,0.01
259,765421,-39,38,1,0.01
260,765458,-34,37,1,0.01
261,765498,-41,40,1,0.01
262,765536,-31,38,1,0.01
263,765572,-29,36,1,0.01
264,765612,-33,40,1,0.01
265,765650,-31,38,1,0.01
266,765688,-31,38,1,0.01
267,765725,-26,37,1,0.01
268,765768,-40,43,1,0.01
269,765804,-29,36,1,0.01
270,765841,-26,37,1,0.01
271,765881,-41,40,1,0.01
272,765917,-29,36,1,0.01
273,765953,-29,36,1,0.01
274,765992,-36,39,1,0.01
275,766031,-36,39,1,0.01
276,766073,-35,42,1,0.01
277,766111,-39,38,1,0.01
278,766149,-39,38,1,0.01
279,766186,-26,37,1,0.01
280,766225,-36,39,1,0.01
281,766265,-41,40,1,0.01
282,766303,-31,38,1,0.01
283,766339,-29,36,1,0.01
284,766381,-43,42,1,0.01
285,766419,-31,38,1,0.01
286,766457,-31,38,1,0.01
287,766494,-26,37,1,0.01
288,766537,-40,43,1,0.01
289,766645,-349,108,1,0.01
290,766681,-29,36,1,0.01
291,766829,-517,148,1,0.01
292,766870,-30,41,1,0.01
293,766909,-36,39,1,0.01
294,766946,-26,37,1,0.01
295,766982,-29,36,1,0.01
296,767021,-44,39,1,0.01
297,767064,-40,43,1,0.01
298,767102,-39,38,1,0.01
299,767142,-33,40,1,0.01
300,767178,-29,36,1,0.01
