episode,steps_so_far,ep_reward,ep_length,success,epsilon
128,637771,-5360,5000,0,0.01
129,642771,-5324,5000,0,0.01
130,647771,-5376,5000,0,0.01
131,652771,-5372,5000,0,0.01
132,657771,-5368,5000,0,0.01
133,662771,-5596,5000,0,0.01
134,667771,-5348,5000,0,0.01
135,672771,-5456,5000,0,0.01
136,677771,-5368,5000,0,0.01
137,682771,-5400,5000,0,0.01
138,687771,-5388,5000,0,0.01
139,692771,-5376,5000,0,0.01
140,697771,-5432,5000,0,0.01
141,702771,-5344,5000,0,0.01
142,707771,-5428,5000,0,0.01
143,712771,-5384,5000,0,0.01
144,717771,-5408,5000,0,0.01
145,722771,-5368,5000,0,0.01
146,727771,-5380,5000,0,0.01
147,732771,-5364,5000,0,0.01
148,737771,-5460,5000,0,0.01
149,742771,-5368,5000,0,0.01
150,747771,-5408,5000,0,0.01
151,752771,-5272,5000,0,0.01
152,757771,-5360,5000,0,0.01
153,762771,-5368,5000,0,0.01
154,767771,-5656,5000,0,0.01
155,772771,-5832,5000,0,0.01
156,777771,-5324,5000,0,0.01
157,782771,-5360,5000,0,0.01
158,787771,-5340,5000,0,0.01
159,792771,-5320,5000,0,0.01
160,797771,-6380,5000,0,0.01
161,802771,-5436,5000,0,0.01
162,807771,-5360,5000,0,0.01
163,812771,-5356,5000,0,0.01
164,817771,-5336,5000,0,0.01
165,822771,-5420,5000,0,0.01
166,827771,-5344,5000,0,0.01
167,832771,-5376,5000,0,0.01
168,837771,-5392,5000,0,0.01
169,842771,-5364,5000,0,0.01
170,847771,-5452,5000,0,0.01
171,852771,-5364,5000,0,0.01
172,857771,-5360,5000,0,0.01
173,862771,-5460,5000,0,0.01
174,867771,-5308,5000,0,0.01
175,872771,-5368,5000,0,0.01
176,877771,-5352,5000,0,0.01
177,882771,-5280,5000,0,0.01
178,887771,-5400,5000,0,0.01
179,892771,-5340,5000,0,0.01
180,897771,-5412,5000,0,0.01
181,902771,-5340,5000,0,0.01
182,907771,-5376,5000,0,0.01
183,912771,-5360,5000,0,0.01
184,917771,-5372,5000,0,0.01
185,922771,-5380,5000,0,0.01
186,927771,-5492,5000,0,0.01
187,932771,-5304,5000,0,0.01
188,937771,-5340,5000,0,0.01
189,942771,-5332,5000,0,0.01
190,947771,-5336,5000,0,0.01
191,952771,-5332,5000,0,0.01
192,957771,-5372,5000,0,0.01
193,962771,-5436,5000,0,0.01
194,967771,-5444,5000,0,0.01
195,972771,-5312,5000,0,0.01
196,977771,-5752,5000,0,0.01
197,982771,-5336,5000,0,0.01
198,987771,-5536,5000,0,0.01
199,992771,-5424,5000,0,0.01
200,997771,-5340,5000,0,0.01
201,1000000,-2393,2229,0,0.01
