episode,steps_so_far,ep_reward,ep_length,success,epsilon
232,44216,-56,47,1,0.27349
233,44267,-68,51,1,0.27307
234,44322,-96,55,1,0.27262
235,44392,-163,70,1,0.27205
236,44437,-70,45,1,0.27168
237,44491,-83,54,1,0.27124
238,44577,-243,86,1,0.27054
239,44623,-43,46,1,0.27017
240,44671,-61,48,1,0.26978
241,44719,-53,48,1,0.26939
242,44784,-130,65,1,0.26887
243,44846,-91,62,1,0.26837
244,44911,-114,65,1,0.26784
245,44960,-66,49,1,0.26745
246,45037,-158,77,1,0.26683
247,45091,-59,54,1,0.2664
248,45145,-83,54,1,0.26597
249,45212,-116,67,1,0.26544
250,45268,-85,56,1,0.26499
251,45314,-67,46,1,0.26463
252,45354,-45,40,1,0.26431
253,45407,-54,53,1,0.26389
254,45462,-96,55,1,0.26345
255,45504,-39,42,1,0.26312
256,45562,-95,58,1,0.26266
257,45608,-51,46,1,0.2623
258,45653,-54,45,1,0.26195
259,45728,-116,75,1,0.26136
260,45773,-46,45,1,0.26101
261,45820,-72,47,1,0.26064
262,45906,-211,86,1,0.25997
263,45946,-45,40,1,0.25966
264,45998,-73,52,1,0.25925
265,46048,-71,50,1,0.25886
266,46095,-64,47,1,0.2585
267,46138,-52,43,1,0.25816
268,46193,-96,55,1,0.25774
269,46250,-98,57,1,0.2573
270,46333,-196,83,1,0.25666
271,46378,-70,45,1,0.25631
272,46450,-157,72,1,0.25576
273,46493,-52,43,1,0.25543
274,46540,-64,47,1,0.25507
275,46592,-81,52,1,0.25467
276,46641,-58,49,1,0.2543
277,46699,-103,58,1,0.25386
278,46744,-54,45,1,0.25351
279,46794,-71,50,1,0.25313
280,46845,-68,51,1,0.25275
