episode,steps_so_far,ep_reward,ep_length,success,epsilon
80,390703,-23696,5000,0,N/A
81,395703,-23592,5000,0,N/A
82,400703,-23500,5000,0,N/A
83,405703,-23628,5000,0,N/A
84,410703,-23640,5000,0,N/A
85,415703,-23508,5000,0,N/A
86,420703,-23544,5000,0,N/A
87,424728,-18998,4025,1,N/A
88,429728,-23612,5000,0,N/A
89,434728,-23744,5000,0,N/A
90,439728,-23616,5000,0,N/A
91,444728,-23496,5000,0,N/A
92,449728,-23508,5000,0,N/A
93,452604,-13485,2876,1,N/A
94,457604,-23476,5000,0,N/A
95,462604,-23660,5000,0,N/A
96,467604,-23728,5000,0,N/A
97,472604,-23660,5000,0,N/A
98,477604,-23712,5000,0,N/A
99,482604,-23648,5000,0,N/A
100,487604,-23696,5000,0,N/A
101,492604,-23592,5000,0,N/A
102,497604,-23500,5000,0,N/A
103,502604,-23628,5000,0,N/A
104,507604,-23640,5000,0,N/A
105,512604,-23508,5000,0,N/A
106,517604,-23544,5000,0,N/A
107,521629,-18998,4025,1,N/A
108,526629,-23612,5000,0,N/A
109,531629,-23744,5000,0,N/A
110,536629,-23616,5000,0,N/A
111,541629,-23496,5000,0,N/A
112,546629,-23508,5000,0,N/A
113,549505,-13485,2876,1,N/A
114,554505,-23476,5000,0,N/A
115,559505,-23660,5000,0,N/A
116,564505,-23728,5000,0,N/A
117,569505,-23660,5000,0,N/A
118,574505,-23712,5000,0,N/A
119,579505,-23648,5000,0,N/A
120,584505,-23696,5000,0,N/A
121,589505,-23592,5000,0,N/A
122,594505,-23500,5000,0,N/A
123,599505,-23628,5000,0,N/A
124,604505,-23640,5000,0,N/A
125,609505,-23508,5000,0,N/A
126,614505,-23544,5000,0,N/A
127,618530,-18998,4025,1,N/A
128,623530,-23612,5000,0,N/A
129,628530,-23744,5000,0,N/A
130,633530,-23616,5000,0,N/A
131,638530,-23496,5000,0,N/A
132,643530,-23508,5000,0,N/A
133,646406,-13485,2876,1,N/A
134,651406,-23476,5000,0,N/A
135,656406,-23660,5000,0,N/A
136,661406,-23728,5000,0,N/A
137,666406,-23660,5000,0,N/A
138,671406,-23712,5000,0,N/A
139,676406,-23648,5000,0,N/A
140,681406,-23696,5000,0,N/A
141,686406,-23592,5000,0,N/A
142,691406,-23500,5000,0,N/A
143,696406,-23628,5000,0,N/A
144,701406,-23640,5000,0,N/A
145,706406,-23508,5000,0,N/A
146,711406,-23544,5000,0,N/A
147,715431,-18998,4025,1,N/A
148,720431,-23612,5000,0,N/A
149,725431,-23744,5000,0,N/A
150,730431,-23616,5000,0,N/A
151,735431,-23496,5000,0,N/A
152,740431,-23508,5000,0,N/A
153,743307,-13485,2876,1,N/A
154,748307,-23476,5000,0,N/A
155,753307,-23660,5000,0,N/A
156,758307,-23728,5000,0,N/A
157,763307,-23660,5000,0,N/A
158,768307,-23712,5000,0,N/A
159,773307,-23648,5000,0,N/A
160,778307,-23696,5000,0,N/A
161,783307,-23592,5000,0,N/A
162,788307,-23500,5000,0,N/A
163,793307,-23628,5000,0,N/A
164,798307,-23640,5000,0,N/A
165,803307,-23508,5000,0,N/A
166,808307,-23544,5000,0,N/A
167,812332,-18998,4025,1,N/A
168,817332,-23612,5000,0,N/A
169,822332,-23744,5000,0,N/A
170,827332,-23616,5000,0,N/A
171,832332,-23496,5000,0,N/A
172,837332,-23508,5000,0,N/A
173,840208,-13485,2876,1,N/A
174,845208,-23476,5000,0,N/A
175,850208,-23660,5000,0,N/A
176,855208,-23728,5000,0,N/A
177,860208,-23660,5000,0,N/A
178,865208,-23712,5000,0,N/A
179,870208,-23648,5000,0,N/A
180,875208,-23696,5000,0,N/A
181,880208,-23592,5000,0,N/A
182,885208,-23500,5000,0,N/A
183,890208,-23628,5000,0,N/A
184,895208,-23640,5000,0,N/A
185,900208,-23508,5000,0,N/A
186,905208,-23544,5000,0,N/A
187,909233,-18998,4025,1,N/A
188,914233,-23612,5000,0,N/A
189,919233,-23744,5000,0,N/A
190,924233,-23616,5000,0,N/A
191,929233,-23496,5000,0,N/A
192,934233,-23508,5000,0,N/A
193,937109,-13485,2876,1,N/A
194,942109,-23476,5000,0,N/A
195,947109,-23660,5000,0,N/A
196,952109,-23728,5000,0,N/A
197,957109,-23660,5000,0,N/A
198,962109,-23712,5000,0,N/A
199,967109,-23648,5000,0,N/A
200,972109,-23696,5000,0,N/A
201,977109,-23592,5000,0,N/A
202,982109,-23500,5000,0,N/A
203,987109,-23628,5000,0,N/A
204,992109,-23640,5000,0,N/A
205,997109,-23508,5000,0,N/A
206,1000000,-13603,2891,0,N/A
