episode,steps_so_far,ep_reward,ep_length,success,epsilon
72,320999,-105,104,1,0.01
73,321154,-160,155,1,0.01
74,326154,-6172,5000,0,0.01
75,326880,-903,726,1,0.01
76,327586,-1019,706,1,0.01
77,327696,-111,110,1,0.01
78,327909,-234,213,1,0.01
79,328544,-776,635,1,0.01
80,328812,-317,268,1,0.01
81,328972,-209,160,1,0.01
82,329289,-386,317,1,0.01
83,330400,-2548,1111,1,0.01
84,331517,-2122,1117,1,0.01
85,331837,-377,320,1,0.01
86,336837,-6016,5000,0,0.01
87,341837,-7112,5000,0,0.01
88,346837,-7676,5000,0,0.01
89,351837,-7700,5000,0,0.01
90,356837,-6264,5000,0,0.01
91,360010,-5090,3173,1,0.01
92,360804,-1715,794,1,0.01
93,360917,-110,113,1,0.01
94,361492,-772,575,1,0.01
95,362506,-1327,1014,1,0.01
96,362949,-544,443,1,0.01
97,363460,-628,511,1,0.01
98,363675,-292,215,1,0.01
99,363879,-557,204,1,0.01
100,363946,-72,67,1,0.01
101,368946,-7016,5000,0,0.01
102,369195,-582,249,1,0.01
103,369324,-230,129,1,0.01
104,369705,-498,381,1,0.01
105,369782,-74,77,1,0.01
106,369989,-420,207,1,0.01
107,370603,-751,614,1,0.01
108,371095,-693,492,1,0.01
109,371288,-222,193,1,0.01
110,371362,-83,74,1,0.01
111,371462,-101,100,1,0.01
112,371697,-272,235,1,0.01
113,372059,-475,362,1,0.01
114,372847,-1013,788,1,0.01
115,373599,-1041,752,1,0.01
116,373840,-310,241,1,0.01
117,373927,-212,87,1,0.01
118,375537,-1987,1610,1,0.01
119,375855,-895,318,1,0.01
120,375904,-46,49,1,0.01
121,376234,-443,330,1,0.01
122,376537,-356,303,1,0.01
123,381537,-6252,5000,0,0.01
124,381627,-139,90,1,0.01
125,381687,-109,60,1,0.01
126,381750,-100,63,1,0.01
127,381823,-142,73,1,0.01
128,381879,-57,56,1,0.01
129,381931,-45,52,1,0.01
130,382021,-155,90,1,0.01
131,382117,-169,96,1,0.01
132,382307,-215,190,1,0.01
133,382563,-289,256,1,0.01
134,384837,-3595,2274,1,0.01
135,384885,-57,48,1,0.01
136,384927,-35,42,1,0.01
137,385002,-80,75,1,0.01
138,385048,-47,46,1,0.01
139,385091,-40,43,1,0.01
140,385184,-138,93,1,0.01
141,385233,-54,49,1,0.01
142,385277,-45,44,1,0.01
143,385366,-110,89,1,0.01
144,385416,-51,50,1,0.01
145,385473,-62,57,1,0.01
146,385519,-39,46,1,0.01
147,385577,-59,58,1,0.01
148,385622,-42,45,1,0.01
149,385669,-44,47,1,0.01
150,385713,-37,44,1,0.01
151,385757,-45,44,1,0.01
152,385805,-49,48,1,0.01
153,385850,-42,45,1,0.01
154,385894,-45,44,1,0.01
155,385940,-47,46,1,0.01
156,385981,-30,41,1,0.01
157,386030,-46,49,1,0.01
158,386077,-52,47,1,0.01
159,386123,-39,46,1,0.01
160,386174,-72,51,1,0.01
161,386215,-30,41,1,0.01
162,386270,-52,55,1,0.01
163,386317,-44,47,1,0.01
164,386360,-40,43,1,0.01
165,386402,-35,42,1,0.01
166,386448,-47,46,1,0.01
167,386495,-44,47,1,0.01
168,386547,-45,52,1,0.01
169,386593,-39,46,1,0.01
170,386645,-45,52,1,0.01
171,386690,-50,45,1,0.01
172,386733,-40,43,1,0.01
173,386778,-42,45,1,0.01
174,386821,-32,43,1,0.01
175,386866,-42,45,1,0.01
176,386908,-35,42,1,0.01
177,386956,-49,48,1,0.01
178,387002,-47,46,1,0.01
179,387047,-42,45,1,0.01
180,387113,-123,66,1,0.01
181,387161,-49,48,1,0.01
182,387203,-35,42,1,0.01
183,387251,-41,48,1,0.01
184,387504,-418,253,1,0.01
185,387549,-42,45,1,0.01
186,387596,-44,47,1,0.01
187,387638,-35,42,1,0.01
188,387680,-35,42,1,0.01
189,387725,-50,45,1,0.01
190,387770,-42,45,1,0.01
191,387814,-45,44,1,0.01
192,387859,-42,45,1,0.01
193,387901,-35,42,1,0.01
194,387947,-39,46,1,0.01
195,387993,-47,46,1,0.01
196,388041,-41,48,1,0.01
197,388148,-184,107,1,0.01
198,388192,-45,44,1,0.01
199,388237,-42,45,1,0.01
200,388307,-71,70,1,0.01
201,388353,-55,46,1,0.01
202,388400,-44,47,1,0.01
203,388444,-37,44,1,0.01
204,388486,-35,42,1,0.01
205,388535,-46,49,1,0.01
206,388578,-40,43,1,0.01
207,388624,-47,46,1,0.01
208,388666,-35,42,1,0.01
209,388718,-61,52,1,0.01
210,388761,-32,43,1,0.01
211,388812,-48,51,1,0.01
212,388857,-42,45,1,0.01
213,388904,-44,47,1,0.01
214,388946,-35,42,1,0.01
215,388989,-40,43,1,0.01
216,389040,-56,51,1,0.01
217,389085,-42,45,1,0.01
218,389129,-45,44,1,0.01
219,389177,-49,48,1,0.01
220,389218,-30,41,1,0.01
221,389381,-584,163,1,0.01
222,389684,-1148,303,1,0.01
223,389730,-39,46,1,0.01
224,389782,-85,52,1,0.01
225,389827,-50,45,1,0.01
226,389876,-46,49,1,0.01
227,389919,-32,43,1,0.01
228,389961,-35,42,1,0.01
229,390006,-42,45,1,0.01
230,390056,-75,50,1,0.01
231,390103,-36,47,1,0.01
232,390144,-30,41,1,0.01
233,390244,-293,100,1,0.01
234,390292,-49,48,1,0.01
235,390334,-35,42,1,0.01
236,390384,-59,50,1,0.01
237,390430,-47,46,1,0.01
238,390478,-41,48,1,0.01
239,390521,-32,43,1,0.01
240,390569,-41,48,1,0.01
241,390613,-45,44,1,0.01
242,390664,-48,51,1,0.01
243,390708,-45,44,1,0.01
244,390750,-35,42,1,0.01
245,390793,-40,43,1,0.01
246,390836,-40,43,1,0.01
247,390893,-86,57,1,0.01
248,390937,-37,44,1,0.01
249,390984,-44,47,1,0.01
250,391028,-37,44,1,0.01
251,391077,-46,49,1,0.01
252,391123,-55,46,1,0.01
253,391168,-50,45,1,0.01
254,391212,-37,44,1,0.01
255,391255,-32,43,1,0.01
256,391299,-45,44,1,0.01
257,391341,-35,42,1,0.01
258,391387,-47,46,1,0.01
259,391433,-47,46,1,0.01
260,391479,-39,46,1,0.01
261,391523,-45,44,1,0.01
262,391574,-48,51,1,0.01
263,391617,-40,43,1,0.01
264,391659,-35,42,1,0.01
265,391702,-40,43,1,0.01
266,391744,-35,42,1,0.01
267,391791,-52,47,1,0.01
268,391838,-44,47,1,0.01
269,391947,-162,109,1,0.01
270,391994,-44,47,1,0.01
271,392041,-52,47,1,0.01
272,392106,-134,65,1,0.01
273,392151,-42,45,1,0.01
274,392201,-43,50,1,0.01
275,392242,-30,41,1,0.01
276,392298,-57,56,1,0.01
277,392350,-53,52,1,0.01
278,392392,-35,42,1,0.01
279,392459,-64,67,1,0.01
280,392516,-62,57,1,0.01
